Marcador;IdEmpresa;idmovimento;IdMovCaixaItem;IdContaContabil;ContaFormatada;NomeConta;DataMovimento;tiposoma;ValorMovimento;ValorEntrada;ValorSaida;Fornecedor_Observacao;TipoOrigem;TipoMovimento;IdTitulo;ValorPago;Juros;Desconto;NumeroTitulo;BancoDuplicata;NomeBanco;IdEntidade
   ;1;11.958.801;45.255.932;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;52;0;GNRE (DIFAL/ST/FCP);1;1;40.449.401;52;0;0;195473;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.933;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;72,75;0;GNRE (DIFAL/ST/FCP);1;1;40.449.501;72,75;0;0;195468;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.934;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;61,56;0;GNRE (DIFAL/ST/FCP);1;1;40.449.601;61,56;0;0;195437;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.935;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;72;0;GNRE (DIFAL/ST/FCP);1;1;40.449.701;72;0;0;195438;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.936;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;29,88;0;GNRE (DIFAL/ST/FCP);1;1;40.449.801;29,88;0;0;195441;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.937;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;39,78;0;GNRE (DIFAL/ST/FCP);1;1;40.449.901;39,78;0;0;195429;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.938;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;295,1;0;GNRE (DIFAL/ST/FCP);1;1;40.450.001;295,1;0;0;195430;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.939;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;51,8;0;GNRE (DIFAL/ST/FCP);1;1;40.450.101;51,8;0;0;195431;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.940;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;330,26;0;GNRE (DIFAL/ST/FCP);1;1;40.450.301;330,26;0;0;195393;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.941;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;100,5;0;GNRE (DIFAL/ST/FCP);1;1;40.450.401;100,5;0;0;195415;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.942;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;186;0;GNRE (DIFAL/ST/FCP);1;1;40.450.501;186;0;0;195416;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.943;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;262,24;0;GNRE (DIFAL/ST/FCP);1;1;40.450.601;262,24;0;0;195422;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.944;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;324,39;0;GNRE (DIFAL/ST/FCP);1;1;40.458.001;324,39;0;0;195498;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.945;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;122,8;0;GNRE (DIFAL/ST/FCP);1;1;40.457.901;122,8;0;0;195522;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.946;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;115,18;0;GNRE (DIFAL/ST/FCP);1;1;40.457.801;115,18;0;0;195530;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.947;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;174,8;0;GNRE (DIFAL/ST/FCP);1;1;40.457.301;174,8;0;0;195526;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.948;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;57,5;0;GNRE (DIFAL/ST/FCP);1;1;40.456.201;57,5;0;0;195512;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.949;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;42;0;GNRE (DIFAL/ST/FCP);1;1;40.456.101;42;0;0;195513;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.950;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;130;0;GNRE (DIFAL/ST/FCP);1;1;40.455.901;130;0;0;195514;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.951;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;33;0;GNRE (DIFAL/ST/FCP);1;1;40.455.801;33;0;0;195515;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.952;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;72;0;GNRE (DIFAL/ST/FCP);1;1;40.455.701;72;0;0;195517;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.953;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;147;0;GNRE (DIFAL/ST/FCP);1;1;40.454.501;147;0;0;195485;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.954;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;43,75;0;GNRE (DIFAL/ST/FCP);1;1;40.454.301;43,75;0;0;195486;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.955;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;52;0;GNRE (DIFAL/ST/FCP);1;1;40.454.201;52;0;0;195488;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.956;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;60;0;GNRE (DIFAL/ST/FCP);1;1;40.454.001;60;0;0;195489;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.957;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;30;0;GNRE (DIFAL/ST/FCP);1;1;40.453.901;30;0;0;195490;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.958;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;52;0;GNRE (DIFAL/ST/FCP);1;1;40.453.801;52;0;0;195491;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.959;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;28,5;0;GNRE (DIFAL/ST/FCP);1;1;40.453.601;28,5;0;0;195492;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.960;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;24,7;0;GNRE (DIFAL/ST/FCP);1;1;40.453.501;24,7;0;0;195493;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.961;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;29,64;0;GNRE (DIFAL/ST/FCP);1;1;40.453.301;29,64;0;0;195494;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.962;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;13,2;0;GNRE (DIFAL/ST/FCP);1;1;40.453.201;13,2;0;0;195495;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.963;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;49,5;0;GNRE (DIFAL/ST/FCP);1;1;40.453.001;49,5;0;0;195496;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.964;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;85,8;0;GNRE (DIFAL/ST/FCP);1;1;40.452.901;85,8;0;0;195497;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.965;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;47,43;0;GNRE (DIFAL/ST/FCP);1;1;40.462.401;47,43;0;0;195542;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.966;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;87,6;0;GNRE (DIFAL/ST/FCP);1;1;40.462.501;87,6;0;0;195544;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.967;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;170,8;0;GNRE (DIFAL/ST/FCP);1;1;40.462.601;170,8;0;0;195545;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.968;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;25,65;0;GNRE (DIFAL/ST/FCP);1;1;40.462.701;25,65;0;0;195546;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.969;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;123,2;0;GNRE (DIFAL/ST/FCP);1;1;40.462.201;123,2;0;0;195552;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.970;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;84,5;0;GNRE (DIFAL/ST/FCP);1;1;40.462.101;84,5;0;0;195555;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.971;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;30;0;GNRE (DIFAL/ST/FCP);1;1;40.462.001;30;0;0;195557;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.972;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;35;0;GNRE (DIFAL/ST/FCP);1;1;40.461.901;35;0;0;195561;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.973;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;124,8;0;GNRE (DIFAL/ST/FCP);1;1;40.461.801;124,8;0;0;195562;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.974;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;28,85;0;GNRE (DIFAL/ST/FCP);1;1;40.458.501;28,85;0;0;195537;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.975;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;62;0;GNRE (DIFAL/ST/FCP);1;1;40.463.401;62;0;0;195564;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.976;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;78;0;GNRE (DIFAL/ST/FCP);1;1;40.463.501;78;0;0;195565;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.977;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;253,4;0;GNRE (DIFAL/ST/FCP);1;1;40.464.001;253,4;0;0;195567;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.978;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;209,6;0;GNRE (DIFAL/ST/FCP);1;1;40.463.901;209,6;0;0;195570;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.979;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;123,2;0;GNRE (DIFAL/ST/FCP);1;1;40.464.101;123,2;0;0;195576;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.980;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;38,43;0;GNRE (DIFAL/ST/FCP);1;1;40.465.201;38,43;0;0;195577;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.981;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;217;0;GNRE (DIFAL/ST/FCP);1;1;40.464.901;217;0;0;195578;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.982;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;62,61;0;GNRE (DIFAL/ST/FCP);1;1;40.465.801;62,61;0;0;195579;1;Banco do Brasil 38248-5;D000063
   ;1;11.958.801;45.255.983;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-04;E;0;76,54;0;GNRE (DIFAL/ST/FCP);1;1;13.114.903;76,54;0;0;68957/1;1;Banco do Brasil 38248-5;D000063
-->;1;11.967.301;45.256.207;25.005;1.1.01.002028;Banco do Brasil c/c 38248-5;2025-06-04;E;307;307;0;RECEBIMENTO CLIENTES (U S J);0;1;0;0;0;0;;0;;
   ;1;11.967.301;45.256.208;142;4.1.02.001001;Receita de Vendas ;2025-06-04;S;0;0;307;U.S.J. - ACUCAR E ALCOOL S/A;1;1;39.732.701;307;0;0;191394/1;27;Pix / Transferências / Depósitos;C004745
-->;1;11.967.401;45.256.209;25.005;1.1.01.002028;Banco do Brasil c/c 38248-5;2025-06-04;E;550,6;550,6;0;RECEBIMENTO CLIENTES (UMOE);0;1;0;0;0;0;;0;;
   ;1;11.967.401;45.256.210;142;4.1.02.001001;Receita de Vendas ;2025-06-04;S;0;0;550,6;UMOE BIOENERGY SA;1;1;39.583.401;550,6;0;0;190502/1;40;Banco Santander 130020798;C000087
-->;1;11.967.501;45.256.212;25.005;1.1.01.002028;Banco do Brasil c/c 38248-5;2025-06-04;S;-4,68;0;4,68;TARIFAS BANCARIAS;0;1;0;0;0;0;;0;;
   ;1;11.967.501;45.256.211;4.698;5.7.11.001008;Tarifas Bancárias;2025-06-04;E;0;4,68;0;TARIFAS BANCARIAS;0;1;0;0;0;0;;0;;
-->;1;11.967.601;45.256.214;25.005;1.1.01.002028;Banco do Brasil c/c 38248-5;2025-06-04;S;-6,48;0;6,48;TARIFAS BANCARIAS;0;1;0;0;0;0;;0;;
   ;1;11.967.601;45.256.213;4.698;5.7.11.001008;Tarifas Bancárias;2025-06-04;E;0;6,48;0;TARIFAS BANCARIAS;0;1;0;0;0;0;;0;;
-->;1;12.005.901;45.258.115;25.005;1.1.01.002028;Banco do Brasil c/c 38248-5;2025-06-04;S;-197,18;0;197,18;PAGAMENTO MULTA;0;1;0;0;0;0;;0;;
   ;1;12.005.901;45.258.116;5.435.948;5.7.05.001003;Multas de Trânsito;2025-06-04;E;0;197,18;0;MULTAS;1;1;39.767.801;197,18;0;0;1RF0083569;1;Banco do Brasil 38248-5;D000085
-->;1;11.957.001;45.255.818;25.005;1.1.01.002028;Banco do Brasil c/c 38248-5;2025-06-05;E;5.144,45;5.144,45;0;MOVIMENTAÇÃO;0;1;0;0;0;0;;0;;
   ;1;11.957.001;45.255.819;142;4.1.02.001001;Receita de Vendas ;2025-06-05;S;0;0;419,86;MIRIRI ALIMENTOS E BIOENERGIA S/A.;1;1;39.667.901;419,86;0;0;191004/1;1;Banco do Brasil 38248-5;C001794
   ;1;11.957.001;45.255.820;142;4.1.02.001001;Receita de Vendas ;2025-06-05;S;0;0;209,5;REBOQUES PODIO LTDA ME;1;1;39.668.101;209,5;0;0;191006/1;1;Banco do Brasil 38248-5;C000294
   ;1;11.957.001;45.255.821;142;4.1.02.001001;Receita de Vendas ;2025-06-05;S;0;0;445;CENTRAL ENERGETICA VICENTINA LTDA;1;1;12.559.103;445;0;0;065565/1;1;Banco do Brasil 38248-5;C004634
   ;1;11.957.001;45.255.822;142;4.1.02.001001;Receita de Vendas ;2025-06-05;S;0;0;827,18;SANTA EMILIA CAMINHOES E ONIBUS LTDA;1;1;39.688.001;827,18;0;0;191135/1;1;Banco do Brasil 38248-5;C000217
   ;1;11.957.001;45.255.823;142;4.1.02.001001;Receita de Vendas ;2025-06-05;S;0;0;1.667,75;VIA PALMEIRAS TRANSPORTES LTDA;1;1;39.712.601;1.667,75;0;0;191274/1;1;Banco do Brasil 38248-5;C000546
   ;1;11.957.001;45.255.824;142;4.1.02.001001;Receita de Vendas ;2025-06-05;S;0;0;587,67;M4 CONSTRUCOES LTDA.;1;1;39.729.401;587,67;0;0;191374/1;1;Banco do Brasil 38248-5;C007970
   ;1;11.957.001;45.255.825;142;4.1.02.001001;Receita de Vendas ;2025-06-05;S;0;0;160,98;MARCOS CESAR BRUNOZZI;1;1;39.766.501;160,98;0;0;191603/1;1;Banco do Brasil 38248-5;C006089
   ;1;11.957.001;45.255.826;142;4.1.02.001001;Receita de Vendas ;2025-06-05;S;0;0;826,51;MARCOS CESAR BRUNOZZI;1;1;39.830.201;826,51;0;0;191975/1;1;Banco do Brasil 38248-5;C006089
-->;1;11.971.701;45.256.451;25.005;1.1.01.002028;Banco do Brasil c/c 38248-5;2025-06-05;S;-3.988,38;0;3.988,38;GNRE;0;1;0;0;0;0;;0;;
   ;1;11.971.701;45.256.452;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;25,13;0;GNRE (DIFAL/ST/FCP);1;1;40.486.301;25,13;0;0;195665;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.453;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;122,3;0;GNRE (DIFAL/ST/FCP);1;1;40.486.401;122,3;0;0;195652;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.454;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;168;0;GNRE (DIFAL/ST/FCP);1;1;40.486.501;168;0;0;195661;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.455;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;39,3;0;GNRE (DIFAL/ST/FCP);1;1;40.486.601;39,3;0;0;195662;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.456;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;194,24;0;GNRE (DIFAL/ST/FCP);1;1;40.486.801;194,24;0;0;195636;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.457;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;146,3;0;GNRE (DIFAL/ST/FCP);1;1;40.486.901;146,3;0;0;195642;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.458;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;26,4;0;GNRE (DIFAL/ST/FCP);1;1;40.487.101;26,4;0;0;195641;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.459;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;153,36;0;GNRE (DIFAL/ST/FCP);1;1;40.488.001;153,36;0;0;195643;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.460;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;70,05;0;GNRE (DIFAL/ST/FCP);1;1;40.488.101;70,05;0;0;195644;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.461;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;26,25;0;GNRE (DIFAL/ST/FCP);1;1;40.488.201;26,25;0;0;195645;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.462;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;36,84;0;GNRE (DIFAL/ST/FCP);1;1;40.488.301;36,84;0;0;195646;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.463;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;49,8;0;GNRE (DIFAL/ST/FCP);1;1;40.488.401;49,8;0;0;195647;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.464;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;36;0;GNRE (DIFAL/ST/FCP);1;1;40.488.501;36;0;0;195603;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.465;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;43,08;0;GNRE (DIFAL/ST/FCP);1;1;40.499.101;43,08;0;0;195702;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.466;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;37,8;0;GNRE (DIFAL/ST/FCP);1;1;40.499.001;37,8;0;0;195701;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.467;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;52,8;0;GNRE (DIFAL/ST/FCP);1;1;40.498.901;52,8;0;0;195699;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.468;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;54;0;GNRE (DIFAL/ST/FCP);1;1;40.499.501;54;0;0;195704;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.469;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;139,4;0;GNRE (DIFAL/ST/FCP);1;1;40.505.001;139,4;0;0;195683;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.470;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;68,59;0;GNRE (DIFAL/ST/FCP);1;1;40.504.901;68,59;0;0;195682;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.471;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;58,5;0;GNRE (DIFAL/ST/FCP);1;1;40.504.801;58,5;0;0;195681;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.472;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;44,63;0;GNRE (DIFAL/ST/FCP);1;1;40.504.701;44,63;0;0;195677;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.473;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;59,28;0;GNRE (DIFAL/ST/FCP);1;1;40.504.601;59,28;0;0;195676;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.474;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;89,05;0;GNRE (DIFAL/ST/FCP);1;1;40.504.501;89,05;0;0;195733;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.475;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;141,45;0;GNRE (DIFAL/ST/FCP);1;1;40.504.401;141,45;0;0;195735;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.476;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;113,62;0;GNRE (DIFAL/ST/FCP);1;1;40.504.301;113,62;0;0;195737;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.477;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;54;0;GNRE (DIFAL/ST/FCP);1;1;40.503.001;54;0;0;195740;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.478;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;22;0;GNRE (DIFAL/ST/FCP);1;1;40.502.901;22;0;0;195741;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.479;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;64,22;0;GNRE (DIFAL/ST/FCP);1;1;40.508.201;64,22;0;0;195773;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.480;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;26,4;0;GNRE (DIFAL/ST/FCP);1;1;40.508.301;26,4;0;0;195776;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.481;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;45;0;GNRE (DIFAL/ST/FCP);1;1;40.508.501;45;0;0;195771;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.482;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;67,21;0;GNRE (DIFAL/ST/FCP);1;1;40.508.601;67,21;0;0;195769;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.483;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;115,05;0;GNRE (DIFAL/ST/FCP);1;1;40.508.701;115,05;0;0;195767;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.484;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;87,75;0;GNRE (DIFAL/ST/FCP);1;1;40.508.801;87,75;0;0;195766;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.485;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;74,4;0;GNRE (DIFAL/ST/FCP);1;1;40.508.901;74,4;0;0;195765;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.486;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;37,8;0;GNRE (DIFAL/ST/FCP);1;1;40.509.101;37,8;0;0;195764;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.487;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;48;0;GNRE (DIFAL/ST/FCP);1;1;40.509.301;48;0;0;195763;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.488;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;42;0;GNRE (DIFAL/ST/FCP);1;1;40.509.401;42;0;0;195762;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.489;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;25,2;0;GNRE (DIFAL/ST/FCP);1;1;40.509.501;25,2;0;0;195761;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.490;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;48,72;0;GNRE (DIFAL/ST/FCP);1;1;40.509.801;48,72;0;0;195758;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.491;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;26,4;0;GNRE (DIFAL/ST/FCP);1;1;40.509.701;26,4;0;0;195760;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.492;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;62;0;GNRE (DIFAL/ST/FCP);1;1;40.509.901;62;0;0;195757;1;Banco do Brasil 38248-5;D000063
   ;1;11.971.701;45.256.493;1.542;5.1.03.002002;ICMS Substituição Tributária a Recolher;2025-06-05;E;0;110,31;0;GNRE (DIFAL/ST/FCP);1;1;40.510.101;110,31;0;0;195756;1;Banco do Brasil 38248-5;D000063
